      time;        p0;        p1;        p2;        p3;        p4;        p5;        p6;        x0;        x1;        x2;        x3;        x4;        x5;        x6;        x7;        x8;        x9;       x10;indicators.z[0];solver.numSteps;solver.minStepSize;solver.maxStepSize;solver.minOrder;solver.maxOrder;solver.numStateEvents;solver.numTimeEvents;    p0_ref;    p1_ref;    p2_ref;    p3_ref;    p4_ref;    p5_ref;    p6_ref;    x0_ref;    x1_ref;    x2_ref;    x3_ref;    x4_ref;    x5_ref;    x6_ref;    x7_ref;    x8_ref;    x9_ref;   x10_ref;qtronic.silver.allow_non_virtual_can;qtronic.silver.env.PROCESSOR_LEVEL;qtronic.silver.env.NUMBER_OF_PROCESSORS;qtronic.silver.real_time;qtronic.silver.env.Timestep;qtronic.silver.macro_step;qtronic.silver.version.sp;qtronic.silver.version.minor;qtronic.silver.version.major;qtronic.silver.internal.stepDisabled;qtronic.silver.internal.pauseDisabled
     0.153;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 82.524314;0.50909091; 4718.8813;   3.77968;       140; 482.19572; 55.797251;  14.52519; 1.6807816; 33.197204; 33.706295;        -1;       119;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   82.5036;  0.509091;   4719.02;   3.77968;       140;   482.088;   55.7989;   14.5215;   1.68078;   33.1982;   33.7073;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.156;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 84.081385;0.50909091; 4714.0365;   3.77536;       140; 490.78165; 55.739086; 14.799252; 1.6807816; 33.162599; 33.671689;        -1;       120;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   84.0607;  0.509091;   4714.17;   3.77536;       140;   490.675;   55.7407;   14.7956;   1.68078;   33.1636;   33.6727;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.159;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 85.636032;0.50909091; 4709.1964;   3.77104;       140;   499.335; 55.680978; 15.072887; 1.6807816; 33.128026; 33.637117;        -1;       121;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   85.6155;  0.509091;   4709.33;   3.77104;       140;    499.23;   55.6826;   15.0693;   1.68078;    33.129;   33.6381;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.162;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 87.188259;0.50909091; 4704.3611;   3.76672;       140; 507.85585; 55.622927; 15.346096; 1.6807816; 33.093488; 33.602579;        -1;       122;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   87.1678;  0.509091;    4704.5;   3.76672;       140;   507.751;   55.6245;   15.3425;   1.68078;   33.0944;   33.6035;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.165;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 88.738068;0.50909091; 4699.5304;    3.7624;       140; 516.34429; 55.564932;  15.61888; 1.6807816; 33.058984; 33.568075;        -1;       123;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   88.7177;  0.509091;   4699.66;    3.7624;       140;   516.241;   55.5665;   15.6153;   1.68078;   33.0599;    33.569;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.168;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 90.285463;0.50909091; 4694.7045;   3.75808;       140;  524.8004; 55.506995; 15.891238; 1.6807816; 33.024513; 33.533604;        -1;       124;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   90.2652;  0.509091;   4694.84;   3.75808;       140;   524.698;   55.5086;   15.8877;   1.68078;   33.0255;   33.5346;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.171;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 91.830445;0.50909091; 4689.8834;   3.75376;       140; 533.22428; 55.449114; 16.163172; 1.6807816; 32.990076; 33.499167;        -1;       125;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   91.8103;  0.509091;   4690.02;   3.75376;       140;   533.122;   55.4507;   16.1596;   1.68078;    32.991;   33.5001;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.174;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 93.373018;0.50909091; 4685.0669;   3.74944;       140; 541.61601; 55.391289; 16.434682; 1.6807816; 32.955673; 33.464764;        -1;       126;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   93.3529;  0.509091;    4685.2;   3.74944;       140;   541.515;   55.3929;   16.4311;   1.68078;   32.9566;   33.4657;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.177;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 94.913185;0.50909091; 4680.2552;   3.74512;       140; 549.97567; 55.333522; 16.705768; 1.6807816; 32.921303; 33.430394;        -1;       127;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   94.8932;  0.509091;   4680.39;   3.74512;       140;   549.876;   55.3351;   16.7022;   1.68078;   32.9222;   33.4313;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.18;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 96.450948;0.50909091; 4675.4482;    3.7408;       140; 558.30336; 55.275811; 16.976432; 1.6807816; 32.886968; 33.396058;        -1;       128;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    96.431;  0.509091;   4675.58;    3.7408;       140;   558.204;   55.2774;   16.9729;   1.68078;   32.8879;    33.397;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.183;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 97.986311;0.50909091; 4670.6459;   3.73648;       140; 566.59916; 55.218157; 17.246673; 1.6807816; 32.852665; 33.361756;        -1;       129;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   97.9665;  0.509091;   4670.78;   3.73648;       140;   566.501;   55.2197;   17.2432;   1.68078;   32.8536;   33.3627;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.186;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 99.519275;0.50909091; 4665.8483;   3.73216;       140; 574.86316; 55.160559; 17.516491; 1.6807816; 32.818397; 33.327488;        -1;       130;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   99.4996;  0.509091;   4665.98;   3.73216;       140;   574.766;   55.1621;    17.513;   1.68078;   32.8193;   33.3284;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.189;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 101.04984;0.50909091; 4661.0555;   3.72784;       140; 583.09545; 55.103018; 17.785888; 1.6807816; 32.784162; 33.293253;        -1;       131;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    101.03;  0.509091;   4661.19;   3.72784;       140;   582.999;   55.1046;   17.7824;   1.68078;   32.7851;   33.2942;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.192;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 102.57802;0.50909091; 4656.2673;   3.72352;       140;  591.2961; 55.045533; 18.054864; 1.6807816; 32.749961; 33.259052;        -1;       132;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   102.558;  0.509091;    4656.4;   3.72352;       140;     591.2;   55.0471;   18.0514;   1.68078;   32.7509;     33.26;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.195;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 104.10381;0.50909091; 4651.4839;    3.7192;       140; 599.46522; 54.988105;  18.32342; 1.6807816; 32.715794; 33.224885;        -1;       133;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   104.084;  0.509091;   4651.61;    3.7192;       140;    599.37;   54.9897;     18.32;   1.68078;   32.7167;   33.2258;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.198;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 105.62721;0.50909091; 4646.7051;   3.71488;       140; 607.60287; 54.930734; 18.591555; 1.6807816;  32.68166; 33.190751;        -1;       134;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   105.608;  0.509091;   4646.83;   3.71488;       140;   607.509;   54.9323;   18.5882;   1.68078;   32.6826;   33.1917;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.201;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 107.14822;0.50909091; 4641.9311;   3.71056;       140; 615.70916; 54.873419;  18.85927; 1.6807816;  32.64756; 33.156651;        -1;       135;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   107.129;  0.509091;   4642.06;   3.71056;       140;   615.616;    54.875;   18.8559;   1.68078;   32.6485;   33.1576;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.204;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 108.66686;0.50909091; 4637.1618;   3.70624;       140; 623.78416;  54.81616; 19.126567; 1.6807816; 32.613493; 33.122584;        -1;       136;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   108.648;  0.509091;   4637.29;   3.70624;       140;   623.692;   54.8177;   19.1232;   1.68078;   32.6144;   33.1235;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     0.207;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 110.18312;0.50909091; 4632.3972;   3.70192;       140; 631.82796; 54.758958; 19.393445; 1.6807816;  32.57946; 33.088551;        -1;       137;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   110.164;  0.509091;   4632.52;   3.70192;       140;   631.736;   54.7605;   19.3901;   1.68078;   32.5804;   33.0895;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      0.21;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   111.697;0.50909091; 4627.6372;    3.6976;       140; 639.84065; 54.701812; 19.659904; 1.6807816; 32.545461; 33.054552;        -1;       138;     0.003;     0.003;         4;         4;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   111.678;  0.509091;   4627.76;    3.6976;       140;    639.75;   54.7033;   19.6566;   1.68078;   32.5464;   33.0555;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
