"time","accelPedal","brakePedal","k15","k50","prnd","roadInclination","nAtIn","nAtOut","qtronic_silver_real_time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsState","egsGear","egsTargetGear","tShiftStart","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
      8.96,       100,         0,         1,         0,         3,         0,  3479.955, 2287.7482,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.92102,         1,         3,         3, 5.8300003,      2760,         0,0.0099977795,         0,         1,         1,       895,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.97,       100,         0,         1,         0,         3,         0, 3482.4248, 2289.3718,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 106.99701,         1,         3,         3, 5.8300003,      2763,         0,0.009997779,         0,         1,         1,       896,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.98,       100,         0,         1,         0,         3,         0, 3484.8929, 2290.9944,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.07295,         1,         3,         3, 5.8300003,      2766,         0,0.0099977785,         0,         1,         1,       897,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      8.99,       100,         0,         1,         0,         3,         0, 3487.3595,  2292.616,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.14883,         1,         3,         3, 5.8300003,      2769,         0,0.0099977779,         0,         1,         1,       898,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
         9,       100,         0,         1,         0,         3,         0, 3489.8245, 2294.2365,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.22468,         1,         3,         3, 5.8300003,      2772,         0,0.0099977774,         0,         1,         1,       899,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.01,       100,         0,         1,         0,         3,         0,  3492.288,  2295.856,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.30047,         1,         3,         3, 5.8300003,      2775,         0,0.0099977769,         0,         1,         1,       900,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.02,       100,         0,         1,         0,         3,         0, 3494.7496, 2297.4743,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.37621,         1,         3,         3, 5.8300003,      2778,         0,0.0099977764,         0,         1,         1,       901,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.03,       100,         0,         1,         0,         3,         0, 3497.2096, 2299.0915,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,  107.4519,         1,         3,         3, 5.8300003,      2781,         0,0.0099977759,         0,         1,         1,       902,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.04,       100,         0,         1,         0,         3,         0, 3499.6679, 2300.7076,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.52753,         1,         3,         3, 5.8300003,      2784,         0,0.0099977753,         0,         1,         1,       903,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      9.05,       100,         0,         1,         0,         3,         0, 3502.1247, 2302.3227,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 107.60312,         1,         3,         3, 5.8300003,      2787,         0,0.0099977748,         0,         1,         1,       904,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
