      "time",       "y_0",       "y_1",       "y_2",   "counter","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     10.42,0.46059905,-1.3888107,-0.7418914,      1042,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.43,0.45661626,-1.3831965,-0.7418914,      1043,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.44,0.45245082,-1.3831965,-0.7418914,      1044,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.45,0.44810441, -1.377029,-0.80947038,      1045,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.46,0.44357876, -1.377029,-0.80947038,      1046,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.47,0.43887569,-1.3703107,-0.80947038,      1047,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.48,0.43399708,-1.3703107,-0.80947038,      1048,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.49,0.42894487,-1.3630443,-0.88051726,      1049,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.5,0.42372108,-1.3630443,-0.88051726,      1050,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.51,0.41832782,-1.3552327,-0.88051726,      1051,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.52,0.41276723,-1.3552327,-0.88051726,      1052,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.53,0.40704154, -1.346879,-0.95420481,      1053,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.54,0.40115303, -1.346879,-0.95420481,      1054,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.55,0.39510408,-1.3379866,-0.95420481,      1055,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.56,0.38889708,-1.3379866,-0.95420481,      1056,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.57,0.38253453, -1.328559,-1.0296611,      1057,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.58,0.37601897, -1.328559,-1.0296611,      1058,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.59,0.36935301,   -1.3186,-1.0296611,      1059,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.6,0.36253932,   -1.3186,-1.0296611,      1060,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.61,0.35558061,-1.3081136,-1.1059785,      1061,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.62,0.34847968,-1.3081136,-1.1059785,      1062,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.63,0.34123935, -1.297104,-1.1059785,      1063,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.64,0.33386254, -1.297104,-1.1059785,      1064,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.65,0.32635219,-1.2855755,-1.1822228,      1065,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.66, 0.3187113,-1.2855755,-1.1822228,      1066,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.67,0.31094293,-1.2735328,-1.1822228,      1067,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.68,0.30305018,-1.2735328,-1.1822228,      1068,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.69,0.29503622,-1.2609807,-1.2574432,      1069,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.7,0.28690425,-1.2609807,-1.2574432,      1070,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.71,0.27865753,-1.2479243,-1.2574432,      1071,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.72,0.27029934,-1.2479243,-1.2574432,      1072,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.73,0.26183304,-1.2343687,-1.3306816,      1073,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.74,  0.253262,-1.2343687,-1.3306816,      1074,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.75,0.24458967,-1.2203194,-1.3306816,      1075,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.76, 0.2358195,-1.2203194,-1.3306816,      1076,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.77,0.22695501,-1.2057819, -1.400983,      1077,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.78,0.21799974,-1.2057819, -1.400983,      1078,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.79,0.20895727,-1.1907622, -1.400983,      1079,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.8,0.19983122,-1.1907622, -1.400983,      1080,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.81,0.19062525,-1.1752661,-1.4674049,      1081,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.82,0.18134302,-1.1752661,-1.4674049,      1082,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.83,0.17198826,   -1.1593,-1.4674049,      1083,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.84,0.16256471,   -1.1593,-1.4674049,      1084,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.85,0.15307613,-1.1428702,-1.5290278,      1085,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.86,0.14352633,-1.1428702,-1.5290278,      1086,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.87,0.13391911,-1.1259832,-1.5290278,      1087,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.88,0.12425833,-1.1259832,-1.5290278,      1088,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     10.89,0.11454785,-1.1086459,-1.5849639,      1089,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      10.9,0.10479155,-1.1086459,-1.5849639,      1090,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
