    "time",    "TRes"
    0.1178,  294.3184
    0.1179, 294.31938
     0.118, 294.32037
    0.1181, 294.32135
    0.1182, 294.32233
    0.1183, 294.32332
    0.1184,  294.3243
    0.1185, 294.32529
    0.1186, 294.32627
    0.1187, 294.32725
    0.1188, 294.32824
    0.1189, 294.32922
     0.119,  294.3302
    0.1191, 294.33119
    0.1192, 294.33217
    0.1193, 294.33315
    0.1194, 294.33414
    0.1195, 294.33512
    0.1196,  294.3361
    0.1197, 294.33709
    0.1198, 294.33807
    0.1199, 294.33905
      0.12, 294.34004
    0.1201, 294.34102
    0.1202, 294.34201
    0.1203, 294.34299
    0.1204, 294.34397
    0.1205, 294.34496
    0.1206, 294.34594
    0.1207, 294.34692
    0.1208, 294.34791
    0.1209, 294.34889
     0.121, 294.34987
    0.1211, 294.35086
    0.1212, 294.35184
    0.1213, 294.35282
    0.1214, 294.35381
    0.1215, 294.35479
    0.1216, 294.35577
    0.1217, 294.35676
    0.1218, 294.35774
    0.1219, 294.35872
     0.122,  294.3597
    0.1221, 294.36069
    0.1222, 294.36167
    0.1223, 294.36265
    0.1224, 294.36364
    0.1225, 294.36462
    0.1226,  294.3656
    0.1227, 294.36659
    0.1228, 294.36757
    0.1229, 294.36855
     0.123, 294.36954
    0.1231, 294.37052
    0.1232,  294.3715
    0.1233, 294.37248
    0.1234, 294.37347
    0.1235, 294.37445
    0.1236, 294.37543
    0.1237, 294.37642
    0.1238,  294.3774
    0.1239, 294.37838
     0.124, 294.37937
    0.1241, 294.38035
    0.1242, 294.38133
    0.1243, 294.38231
    0.1244,  294.3833
    0.1245, 294.38428
    0.1246, 294.38526
    0.1247, 294.38625
    0.1248, 294.38723
    0.1249, 294.38821
     0.125, 294.38919
    0.1251, 294.39018
    0.1252, 294.39116
    0.1253, 294.39214
    0.1254, 294.39312
    0.1255, 294.39411
    0.1256, 294.39509
    0.1257, 294.39607
    0.1258, 294.39706
    0.1259, 294.39804
     0.126, 294.39902
    0.1261,     294.4
    0.1262, 294.40099
    0.1263, 294.40197
    0.1264, 294.40295
    0.1265, 294.40393
    0.1266, 294.40492
    0.1267,  294.4059
    0.1268, 294.40688
    0.1269, 294.40786
     0.127, 294.40885
    0.1271, 294.40983
    0.1272, 294.41081
    0.1273, 294.41179
    0.1274, 294.41278
    0.1275, 294.41376
    0.1276, 294.41474
    0.1277, 294.41572
    0.1278, 294.41671
    0.1279, 294.41769
     0.128, 294.41867
    0.1281, 294.41965
    0.1282, 294.42064
    0.1283, 294.42162
    0.1284,  294.4226
    0.1285, 294.42358
    0.1286, 294.42456
    0.1287, 294.42555
    0.1288, 294.42653
    0.1289, 294.42751
     0.129, 294.42849
    0.1291, 294.42948
    0.1292, 294.43046
    0.1293, 294.43144
    0.1294, 294.43242
    0.1295,  294.4334
    0.1296, 294.43439
    0.1297, 294.43537
    0.1298, 294.43635
    0.1299, 294.43733
      0.13, 294.43832
    0.1301,  294.4393
    0.1302, 294.44028
    0.1303, 294.44126
    0.1304, 294.44224
    0.1305, 294.44323
    0.1306, 294.44421
    0.1307, 294.44519
    0.1308, 294.44617
    0.1309, 294.44715
     0.131, 294.44814
    0.1311, 294.44912
    0.1312,  294.4501
    0.1313, 294.45108
    0.1314, 294.45206
    0.1315, 294.45305
    0.1316, 294.45403
    0.1317, 294.45501
    0.1318, 294.45599
    0.1319, 294.45697
     0.132, 294.45795
    0.1321, 294.45894
    0.1322, 294.45992
    0.1323,  294.4609
    0.1324, 294.46188
    0.1325, 294.46286
    0.1326, 294.46385
    0.1327, 294.46483
    0.1328, 294.46581
    0.1329, 294.46679
     0.133, 294.46777
    0.1331, 294.46875
    0.1332, 294.46974
    0.1333, 294.47072
    0.1334,  294.4717
    0.1335, 294.47268
    0.1336, 294.47366
    0.1337, 294.47464
    0.1338, 294.47562
    0.1339, 294.47661
     0.134, 294.47759
    0.1341, 294.47857
    0.1342, 294.47955
    0.1343, 294.48053
    0.1344, 294.48151
    0.1345,  294.4825
    0.1346, 294.48348
    0.1347, 294.48446
    0.1348, 294.48544
    0.1349, 294.48642
     0.135,  294.4874
    0.1351, 294.48838
    0.1352, 294.48937
    0.1353, 294.49035
    0.1354, 294.49133
    0.1355, 294.49231
    0.1356, 294.49329
    0.1357, 294.49427
    0.1358, 294.49525
    0.1359, 294.49623
     0.136, 294.49722
    0.1361,  294.4982
    0.1362, 294.49918
    0.1363, 294.50016
    0.1364, 294.50114
    0.1365, 294.50212
    0.1366,  294.5031
    0.1367, 294.50408
    0.1368, 294.50507
    0.1369, 294.50605
     0.137, 294.50703
    0.1371, 294.50801
    0.1372, 294.50899
    0.1373, 294.50997
    0.1374, 294.51095
    0.1375, 294.51193
    0.1376, 294.51291
    0.1377,  294.5139
    0.1378, 294.51488
    0.1379, 294.51586
     0.138, 294.51684
    0.1381, 294.51782
    0.1382,  294.5188
    0.1383, 294.51978
    0.1384, 294.52076
    0.1385, 294.52174
    0.1386, 294.52272
    0.1387, 294.52371
    0.1388, 294.52469
    0.1389, 294.52567
     0.139, 294.52665
    0.1391, 294.52763
    0.1392, 294.52861
    0.1393, 294.52959
    0.1394, 294.53057
    0.1395, 294.53155
    0.1396, 294.53253
    0.1397, 294.53351
    0.1398, 294.53449
    0.1399, 294.53548
      0.14, 294.53646
    0.1401, 294.53744
    0.1402, 294.53842
    0.1403,  294.5394
    0.1404, 294.54038
    0.1405, 294.54136
    0.1406, 294.54234
    0.1407, 294.54332
    0.1408,  294.5443
    0.1409, 294.54528
     0.141, 294.54626
    0.1411, 294.54724
    0.1412, 294.54822
    0.1413,  294.5492
    0.1414, 294.55018
    0.1415, 294.55117
    0.1416, 294.55215
    0.1417, 294.55313
    0.1418, 294.55411
    0.1419, 294.55509
     0.142, 294.55607
    0.1421, 294.55705
    0.1422, 294.55803
    0.1423, 294.55901
    0.1424, 294.55999
    0.1425, 294.56097
    0.1426, 294.56195
    0.1427, 294.56293
    0.1428, 294.56391
    0.1429, 294.56489
     0.143, 294.56587
    0.1431, 294.56685
    0.1432, 294.56783
    0.1433, 294.56881
    0.1434, 294.56979
    0.1435, 294.57077
    0.1436, 294.57175
    0.1437, 294.57273
    0.1438, 294.57371
    0.1439, 294.57469
     0.144, 294.57567
    0.1441, 294.57665
    0.1442, 294.57763
    0.1443, 294.57861
    0.1444, 294.57959
    0.1445, 294.58057
    0.1446, 294.58156
    0.1447, 294.58254
    0.1448, 294.58352
    0.1449,  294.5845
     0.145, 294.58548
    0.1451, 294.58646
    0.1452, 294.58744
    0.1453, 294.58842
    0.1454,  294.5894
    0.1455, 294.59038
    0.1456, 294.59136
    0.1457, 294.59234
    0.1458, 294.59332
    0.1459,  294.5943
     0.146, 294.59528
    0.1461, 294.59625
    0.1462, 294.59723
    0.1463, 294.59821
    0.1464, 294.59919
    0.1465, 294.60017
    0.1466, 294.60115
    0.1467, 294.60213
    0.1468, 294.60311
    0.1469, 294.60409
     0.147, 294.60507
    0.1471, 294.60605
    0.1472, 294.60703
    0.1473, 294.60801
    0.1474, 294.60899
    0.1475, 294.60997
    0.1476, 294.61095
    0.1477, 294.61193
    0.1478, 294.61291
    0.1479, 294.61389
     0.148, 294.61487
    0.1481, 294.61585
    0.1482, 294.61683
    0.1483, 294.61781
    0.1484, 294.61879
    0.1485, 294.61977
    0.1486, 294.62075
    0.1487, 294.62173
    0.1488, 294.62271
    0.1489, 294.62369
     0.149, 294.62467
    0.1491, 294.62565
    0.1492, 294.62663
    0.1493,  294.6276
    0.1494, 294.62858
    0.1495, 294.62956
    0.1496, 294.63054
    0.1497, 294.63152
    0.1498,  294.6325
    0.1499, 294.63348
      0.15, 294.63446
    0.1501, 294.63544
    0.1502, 294.63642
    0.1503,  294.6374
    0.1504, 294.63838
    0.1505, 294.63936
    0.1506, 294.64034
    0.1507, 294.64132
    0.1508,  294.6423
    0.1509, 294.64327
     0.151, 294.64425
    0.1511, 294.64523
    0.1512, 294.64621
    0.1513, 294.64719
    0.1514, 294.64817
    0.1515, 294.64915
    0.1516, 294.65013
    0.1517, 294.65111
    0.1518, 294.65209
    0.1519, 294.65307
     0.152, 294.65405
    0.1521, 294.65502
    0.1522,   294.656
    0.1523, 294.65698
    0.1524, 294.65796
    0.1525, 294.65894
    0.1526, 294.65992
    0.1527,  294.6609
    0.1528, 294.66188
    0.1529, 294.66286
     0.153, 294.66384
    0.1531, 294.66481
    0.1532, 294.66579
    0.1533, 294.66677
    0.1534, 294.66775
    0.1535, 294.66873
    0.1536, 294.66971
    0.1537, 294.67069
    0.1538, 294.67167
    0.1539, 294.67265
     0.154, 294.67362
    0.1541,  294.6746
    0.1542, 294.67558
    0.1543, 294.67656
    0.1544, 294.67754
    0.1545, 294.67852
    0.1546,  294.6795
    0.1547, 294.68048
    0.1548, 294.68145
    0.1549, 294.68243
     0.155, 294.68341
    0.1551, 294.68439
    0.1552, 294.68537
    0.1553, 294.68635
    0.1554, 294.68733
    0.1555, 294.68831
    0.1556, 294.68928
    0.1557, 294.69026
    0.1558, 294.69124
    0.1559, 294.69222
     0.156,  294.6932
    0.1561, 294.69418
    0.1562, 294.69516
    0.1563, 294.69613
    0.1564, 294.69711
    0.1565, 294.69809
    0.1566, 294.69907
    0.1567, 294.70005
    0.1568, 294.70103
    0.1569,   294.702
     0.157, 294.70298
    0.1571, 294.70396
    0.1572, 294.70494
    0.1573, 294.70592
    0.1574,  294.7069
    0.1575, 294.70787
    0.1576, 294.70885
    0.1577, 294.70983
    0.1578, 294.71081
    0.1579, 294.71179
     0.158, 294.71277
    0.1581, 294.71374
    0.1582, 294.71472
    0.1583,  294.7157
    0.1584, 294.71668
    0.1585, 294.71766
    0.1586, 294.71864
    0.1587, 294.71961
    0.1588, 294.72059
    0.1589, 294.72157
     0.159, 294.72255
    0.1591, 294.72353
    0.1592,  294.7245
    0.1593, 294.72548
    0.1594, 294.72646
    0.1595, 294.72744
    0.1596, 294.72842
    0.1597,  294.7294
    0.1598, 294.73037
    0.1599, 294.73135
      0.16, 294.73233
    0.1601, 294.73331
    0.1602, 294.73429
    0.1603, 294.73526
    0.1604, 294.73624
    0.1605, 294.73722
    0.1606,  294.7382
    0.1607, 294.73917
    0.1608, 294.74015
    0.1609, 294.74113
     0.161, 294.74211
    0.1611, 294.74309
    0.1612, 294.74406
    0.1613, 294.74504
    0.1614, 294.74602
    0.1615,   294.747
    0.1616, 294.74798
    0.1617, 294.74895
    0.1618, 294.74993
    0.1619, 294.75091
     0.162, 294.75189
    0.1621, 294.75286
    0.1622, 294.75384
    0.1623, 294.75482
    0.1624,  294.7558
    0.1625, 294.75678
    0.1626, 294.75775
    0.1627, 294.75873
    0.1628, 294.75971
    0.1629, 294.76069
     0.163, 294.76166
    0.1631, 294.76264
    0.1632, 294.76362
    0.1633,  294.7646
    0.1634, 294.76557
    0.1635, 294.76655
    0.1636, 294.76753
    0.1637, 294.76851
    0.1638, 294.76948
    0.1639, 294.77046
     0.164, 294.77144
    0.1641, 294.77242
    0.1642, 294.77339
    0.1643, 294.77437
    0.1644, 294.77535
    0.1645, 294.77633
    0.1646,  294.7773
    0.1647, 294.77828
    0.1648, 294.77926
    0.1649, 294.78024
     0.165, 294.78121
    0.1651, 294.78219
    0.1652, 294.78317
    0.1653, 294.78414
    0.1654, 294.78512
    0.1655,  294.7861
    0.1656, 294.78708
    0.1657, 294.78805
    0.1658, 294.78903
    0.1659, 294.79001
     0.166, 294.79099
    0.1661, 294.79196
    0.1662, 294.79294
    0.1663, 294.79392
    0.1664, 294.79489
    0.1665, 294.79587
    0.1666, 294.79685
    0.1667, 294.79783
    0.1668,  294.7988
    0.1669, 294.79978
     0.167, 294.80076
    0.1671, 294.80173
    0.1672, 294.80271
    0.1673, 294.80369
    0.1674, 294.80466
    0.1675, 294.80564
    0.1676, 294.80662
    0.1677,  294.8076
    0.1678, 294.80857
    0.1679, 294.80955
     0.168, 294.81053
    0.1681,  294.8115
    0.1682, 294.81248
    0.1683, 294.81346
    0.1684, 294.81443
    0.1685, 294.81541
    0.1686, 294.81639
    0.1687, 294.81736
    0.1688, 294.81834
    0.1689, 294.81932
     0.169,  294.8203
    0.1691, 294.82127
    0.1692, 294.82225
    0.1693, 294.82323
    0.1694,  294.8242
    0.1695, 294.82518
    0.1696, 294.82616
    0.1697, 294.82713
    0.1698, 294.82811
    0.1699, 294.82909
      0.17, 294.83006
    0.1701, 294.83104
    0.1702, 294.83202
    0.1703, 294.83299
    0.1704, 294.83397
    0.1705, 294.83495
    0.1706, 294.83592
    0.1707,  294.8369
    0.1708, 294.83787
    0.1709, 294.83885
     0.171, 294.83983
    0.1711,  294.8408
    0.1712, 294.84178
    0.1713, 294.84276
    0.1714, 294.84373
    0.1715, 294.84471
    0.1716, 294.84569
    0.1717, 294.84666
    0.1718, 294.84764
    0.1719, 294.84862
     0.172, 294.84959
    0.1721, 294.85057
    0.1722, 294.85155
    0.1723, 294.85252
    0.1724,  294.8535
    0.1725, 294.85447
    0.1726, 294.85545
    0.1727, 294.85643
    0.1728,  294.8574
    0.1729, 294.85838
     0.173, 294.85936
    0.1731, 294.86033
    0.1732, 294.86131
    0.1733, 294.86228
    0.1734, 294.86326
    0.1735, 294.86424
    0.1736, 294.86521
    0.1737, 294.86619
    0.1738, 294.86717
    0.1739, 294.86814
     0.174, 294.86912
    0.1741, 294.87009
    0.1742, 294.87107
    0.1743, 294.87205
    0.1744, 294.87302
    0.1745,   294.874
    0.1746, 294.87497
    0.1747, 294.87595
    0.1748, 294.87693
    0.1749,  294.8779
     0.175, 294.87888
    0.1751, 294.87985
    0.1752, 294.88083
    0.1753, 294.88181
    0.1754, 294.88278
    0.1755, 294.88376
    0.1756, 294.88473
    0.1757, 294.88571
    0.1758, 294.88669
    0.1759, 294.88766
     0.176, 294.88864
    0.1761, 294.88961
    0.1762, 294.89059
    0.1763, 294.89156
    0.1764, 294.89254
    0.1765, 294.89352
    0.1766, 294.89449
    0.1767, 294.89547
    0.1768, 294.89644
    0.1769, 294.89742
     0.177, 294.89839
    0.1771, 294.89937
    0.1772, 294.90035
    0.1773, 294.90132
    0.1774,  294.9023
    0.1775, 294.90327
    0.1776, 294.90425
    0.1777, 294.90522
    0.1778,  294.9062
    0.1779, 294.90718
     0.178, 294.90815
    0.1781, 294.90913
    0.1782,  294.9101
    0.1783, 294.91108
    0.1784, 294.91205
    0.1785, 294.91303
    0.1786,   294.914
    0.1787, 294.91498
    0.1788, 294.91596
    0.1789, 294.91693
     0.179, 294.91791
    0.1791, 294.91888
    0.1792, 294.91986
    0.1793, 294.92083
    0.1794, 294.92181
    0.1795, 294.92278
    0.1796, 294.92376
    0.1797, 294.92473
    0.1798, 294.92571
    0.1799, 294.92668
      0.18, 294.92766
    0.1801, 294.92864
    0.1802, 294.92961
    0.1803, 294.93059
    0.1804, 294.93156
    0.1805, 294.93254
    0.1806, 294.93351
    0.1807, 294.93449
    0.1808, 294.93546
    0.1809, 294.93644
     0.181, 294.93741
    0.1811, 294.93839
    0.1812, 294.93936
    0.1813, 294.94034
    0.1814, 294.94131
    0.1815, 294.94229
    0.1816, 294.94326
    0.1817, 294.94424
    0.1818, 294.94521
    0.1819, 294.94619
     0.182, 294.94716
    0.1821, 294.94814
    0.1822, 294.94911
    0.1823, 294.95009
    0.1824, 294.95106
    0.1825, 294.95204
    0.1826, 294.95301
    0.1827, 294.95399
    0.1828, 294.95496
    0.1829, 294.95594
     0.183, 294.95691
    0.1831, 294.95789
    0.1832, 294.95886
    0.1833, 294.95984
    0.1834, 294.96081
    0.1835, 294.96179
    0.1836, 294.96276
    0.1837, 294.96374
    0.1838, 294.96471
    0.1839, 294.96569
     0.184, 294.96666
    0.1841, 294.96764
    0.1842, 294.96861
    0.1843, 294.96959
    0.1844, 294.97056
    0.1845, 294.97153
    0.1846, 294.97251
    0.1847, 294.97348
    0.1848, 294.97446
    0.1849, 294.97543
     0.185, 294.97641
    0.1851, 294.97738
    0.1852, 294.97836
    0.1853, 294.97933
    0.1854, 294.98031
    0.1855, 294.98128
    0.1856, 294.98226
    0.1857, 294.98323
    0.1858,  294.9842
    0.1859, 294.98518
     0.186, 294.98615
    0.1861, 294.98713
    0.1862,  294.9881
    0.1863, 294.98908
    0.1864, 294.99005
    0.1865, 294.99103
    0.1866,   294.992
    0.1867, 294.99297
    0.1868, 294.99395
    0.1869, 294.99492
     0.187,  294.9959
    0.1871, 294.99687
    0.1872, 294.99785
    0.1873, 294.99882
    0.1874, 294.99979
    0.1875, 295.00077
    0.1876, 295.00174
    0.1877, 295.00272
    0.1878, 295.00369
    0.1879, 295.00467
     0.188, 295.00564
    0.1881, 295.00661
    0.1882, 295.00759
    0.1883, 295.00856
    0.1884, 295.00954
    0.1885, 295.01051
    0.1886, 295.01149
    0.1887, 295.01246
    0.1888, 295.01343
    0.1889, 295.01441
     0.189, 295.01538
    0.1891, 295.01636
    0.1892, 295.01733
    0.1893,  295.0183
    0.1894, 295.01928
    0.1895, 295.02025
    0.1896, 295.02123
    0.1897,  295.0222
    0.1898, 295.02317
    0.1899, 295.02415
      0.19, 295.02512
    0.1901,  295.0261
    0.1902, 295.02707
    0.1903, 295.02804
    0.1904, 295.02902
    0.1905, 295.02999
    0.1906, 295.03097
    0.1907, 295.03194
    0.1908, 295.03291
    0.1909, 295.03389
     0.191, 295.03486
    0.1911, 295.03583
    0.1912, 295.03681
    0.1913, 295.03778
    0.1914, 295.03876
    0.1915, 295.03973
    0.1916,  295.0407
    0.1917, 295.04168
    0.1918, 295.04265
    0.1919, 295.04362
     0.192,  295.0446
    0.1921, 295.04557
    0.1922, 295.04655
    0.1923, 295.04752
    0.1924, 295.04849
    0.1925, 295.04947
    0.1926, 295.05044
    0.1927, 295.05141
    0.1928, 295.05239
    0.1929, 295.05336
     0.193, 295.05433
    0.1931, 295.05531
    0.1932, 295.05628
    0.1933, 295.05725
    0.1934, 295.05823
    0.1935,  295.0592
    0.1936, 295.06018
    0.1937, 295.06115
    0.1938, 295.06212
    0.1939,  295.0631
     0.194, 295.06407
    0.1941, 295.06504
    0.1942, 295.06602
    0.1943, 295.06699
    0.1944, 295.06796
    0.1945, 295.06894
    0.1946, 295.06991
    0.1947, 295.07088
    0.1948, 295.07186
    0.1949, 295.07283
     0.195,  295.0738
    0.1951, 295.07478
    0.1952, 295.07575
    0.1953, 295.07672
    0.1954,  295.0777
    0.1955, 295.07867
